unique Id,transcription
Rodrigo_00022_10,bretaña la mayor Tomo nombre Vna tierra que es aquende la
Rodrigo_00022_11,mar A que dezian Siluaria y llamaronla menor bretaña & assi
Rodrigo_00022_12,le dizen fasta el dia de oy. En esta bretaña menor es a limojes
Rodrigo_00022_13,"qe es cerca de Sancta Maria de Rocamador, & de moset hijo de"
Rodrigo_00022_14,"Jafet vinieron los capadoçes, y pusieron Nombre a la tierra qe"
Rodrigo_00022_15,"poblaron Capadocia, y el Arçobispado de estos es la cibdad a que"
Rodrigo_00022_16,dixeron masacha. Y el emperador Tiberio cessar mudole el nom
Rodrigo_00022_17,bre y de Cessar pusole nombre cessaria. & de tiras fijo de ja
Rodrigo_00022_18,"fet vinieron las gentes a que dixeron traces, como si les dixe"
Rodrigo_00022_19,"sen Tiraçes Segund dize sancto ysidro, y del nombre de su padre"
Rodrigo_00022_20,tiras pusieron nombre a la Tierra tracia. Y esto que he dicho
Rodrigo_00022_21,fasta aqui fue por contar alguna cosa de los moradores que son
Rodrigo_00022_22,en Europa – ¶ de como los tres hijos de noe. sem.
Rodrigo_00022_23,Cam. y Jafet. Partieron el mundo –
Rodrigo_00023_00,d Euedes saber que los tres hijos De Noe despues //
Rodrigo_00023_01,del diluuio partieron el mundo todo en tres partes en
Rodrigo_00023_02,"tre si en esta guisa, Sem Tomo para si a Assia. Cam tomo a"
Rodrigo_00023_03,"Africa, Jafet, tomo A europa. En assia son quinze prouin"
Rodrigo_00023_04,"cias y son estas. India, cahaya, Parcia, Siria, persia media"
Rodrigo_00023_05,"mesopotamia, capadocia, palestina, Armenia, Silicia, caldea"
Rodrigo_00023_06,"Scicia, Egipto, libia. Y en Affrica son doze Prouincias & son"
Rodrigo_00023_07,"estas. liria, cirio, Pentapol, ethiopia, tripul, bigancia. gene"
Rodrigo_00023_08,"ca, natabian, nubedia, samaria, sirte mayor sirte menor. E"
Rodrigo_00023_09,"en Europa son treze prouincias y son estas, Roma, calabria"
Rodrigo_00023_10,"españa, alemania, macedonia, tracia, dalmacia, Romania"
Rodrigo_00023_11,"colonia, galia, qe es francia, Aquitania y bernia a polonia –"
Rodrigo_00023_12,¶ del qinto hijo de Jafet qe fue tubal &
Rodrigo_00023_13,3 De como sus hijos poblaron A españa –
Rodrigo_00023_14,"e L quinto fijo de Jaffet, fue Tubal. E este que de"
Rodrigo_00023_15,"zimos que fue quinto fijo, se entiende contando los"
Rodrigo_00023_16,"hijos vno en pos de otro, segund qe nascieron, mas pusieronlo"
Rodrigo_00023_17,aqui a lA postre por traer la historia a su lugar. Porque de
Rodrigo_00023_18,los que del nascieron fue poblada españa primeramente. E se
Rodrigo_00023_19,gund cuenta sancto ysidro y san hieronimo deste tubal vini
Rodrigo_00023_20,eron los yberos qe lleuaron nombre del Rio que dizen ebro &
Rodrigo_00023_21,despues fueron llamados españoles. Y los hijos deste Tubal pu
Rodrigo_00023_22,sieron todo su entendimiento de venir a poblar tierra de oci
Rodrigo_00023_23,dente y vinieron A tierra de españa y poblaron primeramēte
Rodrigo_00023_24,los montes
Rodrigo_00024_00,montes Pireneos y crescieron en muy grandes Pueblos. Y el
Rodrigo_00024_01,Primer nombre que ouieron despues que poblaron los montes
Rodrigo_00024_02,"pireneos, llamaron los centubales, que quiere dezir compañas //"
Rodrigo_00024_03,de Tubal. Y estos pararon mientes & vieron vna estrella que
Rodrigo_00024_04,se ponia A la bispera a la parte de ocidente. & porque se ponia
Rodrigo_00024_05,a la bispera pusieron Nombre a la estrella vespero. & a la tie
Rodrigo_00024_06,rra dixeron esperia. y este nombre tuuo españa grand tpō
Rodrigo_00024_07,"Y europa ouo este nombre europa, de la hija del Rey Agenor"
Rodrigo_00024_08,la qual lleuo Jupiter forçada y dezian le Europa. E Jupi
Rodrigo_00024_09,ter puso nombre a la tercia parte del mundo por Amor de
Rodrigo_00024_10,"ella Europa, como dezian a ella. Y estos hijos de tubal des"
Rodrigo_00024_11,pues que dios partio las gentes en muchos lenguajes con ta
Rodrigo_00024_12,lante de uer las tierras & por no ser so el señorio de Nembrot
Rodrigo_00024_13,"qe començara a reynar sobre todos, partieronse en lenguas y"
Rodrigo_00024_14,en coraçones y en naciones. y guardaron y hablaron y siguie
Rodrigo_00024_15,ron la lengua qe llaman latina. & los otros fijos de jafet
Rodrigo_00024_16,qe fincaron & moraron en Europa ouieron otras lenguas
Rodrigo_00024_17,y no la latina. E los blancos y los bulgaros ouieron otra
Rodrigo_00024_18,"& los Amanos otra ,, & los Silanos & los buenos & los prolo"
Rodrigo_00024_19,uios otra & los vngaros otra. & las yslas ybernia & esco
Rodrigo_00024_20,cia han señaladas lenguas. & teutonia y Dacia & norue
Rodrigo_00024_21,"ga & sucia qe lleuo nombre de los sueuos & de los scitas, & flan"
Rodrigo_00024_22,des & ynglaterra han Vna lengua como quier qe puede hom
Rodrigo_00024_23,bre cognoscer A cada Vno por su lengua dellos. Pero en españa
Rodrigo_00025_00,"Ay Vna lengua, mas por esso bien conosçemos qual es galle"
Rodrigo_00025_01,go o qual castellano. Escancia y las otras yslas de septentri
Rodrigo_00025_02,on qe es a trasmontana cerca de la mar mayor qe se cuenta con
Rodrigo_00025_03,"la tierra de europa han otras lenguas, E vvalia qe es cerca"
Rodrigo_00025_04,"de ynglaterra & bretaña menor, que es cerca de la mar qe lla"
Rodrigo_00025_05,man mar breton han lenguas proprias. E eso mesmo los
Rodrigo_00025_06,Gascones & los Nauarros & los centubales de quien habla
Rodrigo_00025_07,mos arriba qe poblaron los montes pireneos crescieron en
Rodrigo_00025_08,grandes pueblos & en grandes gentes. & descendieron de los
Rodrigo_00025_09,montes a los llanos de esperia cerca del Rio que llamā ebro
Rodrigo_00025_10,& poblaron Ay villas y aldeas & castillos. E despues que
Rodrigo_00025_11,poblaron en Ribera de ebro mudaron el nombre. Ca pri
Rodrigo_00025_12,"mero les dezian, centubales qe quiere dezir compañas de tu"
Rodrigo_00025_13,bal y despues qe alli poblaron se llamaron celtiberios que
Rodrigo_00025_14,quiere dezir compañas de Tierra de ebro. y dende pusieron
Rodrigo_00025_15,"nombre a la prouincia celtiberia, a la qual dixeron despues"
Rodrigo_00025_16,Catalonia. & han por Terminos el mar mayor & el Rio de
Rodrigo_00025_17,ebro y el mar mediterraneo y los montes pireneos que lla
Rodrigo_00025_18,man los puertos de Aspa. E en esta prouincia es carpenta
Rodrigo_00025_19,"nia a la qe ahora dizen Aragon, que ha quatro castillos y"
Rodrigo_00025_20,"son estos. Auca a la que Agora dizen agreda, e Calahorra"
Rodrigo_00025_21,& taraçona. & auripa a la que el emperador cesar augusto
Rodrigo_00025_22,puso nombre como a ssi. & dixola Caragoça. E en esta carpen
Rodrigo_00025_23,taña Començaron Los Romanos a auer señorio primera
Rodrigo_00025_24,mente
Rodrigo_00026_00,mente en españa. E segund cuenta Plinio & sisebuto esta
Rodrigo_00026_01,Carpentaña pertenesce a la prouincia de Cartagena. E de ebro
Rodrigo_00026_02,Adelante fueron se ensanchando los celtiberios y poblando a
Rodrigo_00026_03,esperia y llamaron sus nombres en sus tierras & en sus com
Rodrigo_00026_04,pañas . E estas gentes qe diximos de esperia en departidas
Rodrigo_00026_05,"prouincias ouieron departidos principes, de los quales prin"
Rodrigo_00026_06,cipes fue vno gerion & otros qe duraron hasta el tiempo de
Rodrigo_00026_07,hercules. & deuedes de saber qe desde el tiempo de aphaler
Rodrigo_00026_08,en cuyo Tiempo fue hecho el partimiento de las lenguas
Rodrigo_00026_09,fasta gedeon que fue Juez de los hijos de israel en cuyo tpō
Rodrigo_00026_10,nascio hercules fueron mil y dozientos y setenta y tres
Rodrigo_00026_11,años. E de la muerte de hercules fasta el destruymiento
Rodrigo_00026_12,de troya ouo treze Años. & del tiempo del destruimiento
Rodrigo_00026_13,de troya fasta Romulo que edifico a Roma ouo quatro
Rodrigo_00026_14,cientos y quarenta y dos años. Y desde Romulo hasta qe
Rodrigo_00026_15,los consules gouernaron a Roma ouo Dozientos y Sesen
Rodrigo_00026_16,ta & Vn Años. E desde Tarquino Postrimero Rey de
Rodrigo_00026_17,los Romanos Gouernaron los consules a Roma quatro
Rodrigo_00026_18,cientos y sesenta y tres años. E despues desto Reyno ga
Rodrigo_00026_19,"yo solamente Al qual dixeron Julio cessar, quatro años"
Rodrigo_00026_20,y seis meses. E deuedes saber qe en el tiempo qe los consu
Rodrigo_00026_21,les gouernauan el pueblo de Roma vino en españa Cipiō
Rodrigo_00026_22,& destruyola. & fue esso mesmo a Africa & estragola & ansi
Rodrigo_00026_23,Fueron Ambas Destruydas por Cipion. que era vno de los cō
Rodrigo_00027_00,sules de Roma. E otrosi en el tiempo de los consules de Ro
Rodrigo_00027_01,ma vinieron dos de ellos Ptholomeo y bruto a españa y pobla
Rodrigo_00027_02,ron A toledo y lleuo Nombre dellos. Ca de tolomeo Tomaron
Rodrigo_00027_03,las Primeras dos syllabas qe son Tole. & de postre en la sillaba
Rodrigo_00027_04,postrera de bruto Tomaron el do. y dixeronle toledo. y Fue
Rodrigo_00027_05,Toledo edifficado ciento y setenta años antes que Julio cessar
Rodrigo_00027_06,"emperador de Roma Reynase, en tiempo de ptolomeo negete"
Rodrigo_00027_07,Rey de Egipto – ¶ De como hercules mato
Rodrigo_00027_08,A Gerion Principe de españa –
Rodrigo_00027_09,4 Espues q hercules ouo conquerida fasta toda la tie
Rodrigo_00027_10,"rra de Assia, llego a vn lugar do estaua vna piedra mu"
Rodrigo_00027_11,"cho grande & muy alta, Adonde se Recogieran muchas gen"
Rodrigo_00027_12,tes & quiso combatir la Piedra por metter so el su señorio los
Rodrigo_00027_13,moradores della & fizose muy grand Terremoto & el dexose
Rodrigo_00027_14,de los combatir & metiose en sus nauios & fuesse para lidia que
Rodrigo_00027_15,es en tierra de assia. E traya Hercoles consigo allante vn
Rodrigo_00027_16,muy grand sabidor en la sciencia de las estrellas qe fuera so
Rodrigo_00027_17,brino del gran Alante hermano de Prometheo. E era tio de
Rodrigo_00027_18,mercurio el gran sabidor qe fue en el tiempo de moisen & a aqes
Rodrigo_00027_19,te Alante sobredicho Amaua mucho hercules & guiauase por
Rodrigo_00027_20,su consejo & fazia le hercoles muy grand honrra. Otrosi tra
Rodrigo_00027_21,ya consigo hercules Vno que llamauan transilino el qual cā
Rodrigo_00027_22,taua muy bien & muy dulcemente ademas. E este traya consi
Rodrigo_00027_23,go hercules contra el peligro de las Serenas Porque en aquel
Rodrigo_00027_24,tiempo
Rodrigo_00028_00,Tiempo ouieran gran Tormenta todos los que Andauan en la //
Rodrigo_00028_01,mar que trayan las naues de Argos el Griego. E Anduuo her
Rodrigo_00028_02,cules por la mar fasta que llego a fin de españa do fizo estacion
Rodrigo_00028_03,de sus naues. E alli en aquel lugar fizo torres hercules qe
Rodrigo_00028_04,fuessen por marauilla a quantos las viesen. E a estas torres
Rodrigo_00028_05,llaman los gades de hercules fasta el dia de oy. E estas son en
Rodrigo_00028_07,españa Vn Principe qe llamauan gerion. E auia muchos gana
Rodrigo_00028_08,"dos & muchas greyes de ouejas. E era señor de tres reynos,"
Rodrigo_00028_09,de Galizia & de merida & de guadalquiuir. E este gerion co
Rodrigo_00028_10,mo quier que fuesse muy fuerte & muy crudo porque era se
Rodrigo_00028_11,ñaladamente de los tres reynos sobredichos dezianle que auia
Rodrigo_00028_12,"tres cabeças, como quier qe el no touiesse mas de vn cuerpo & vna"
Rodrigo_00028_13,cabeça. & con este gerion lidio hercoles dos vezes. & a la segū
Rodrigo_00028_14,da Vez venciolo & ma tolo hercoles A gerion. E alli per
Rodrigo_00028_15,dio gerion la Vida & la tierra & los ganados. E hercoles ga
Rodrigo_00028_16,no aquella tierra. e diola a vnas gentes qe traya consigo que
Rodrigo_00028_17,eran de Galizia. E estos fincaron en aquella tierra y po //
Rodrigo_00028_18,blaronla. E porque ellos eran de galizia pusieron nombre
Rodrigo_00028_19,aquella tierra galizia & pusieronse nombre ellos gallegos
Rodrigo_00028_20,del Nombre de la tierra –
Rodrigo_00028_21,5 ¶ De las alegrias & Juegos qe mādo
Rodrigo_00028_22,hazer hercules En merida Ribera De guadiana
Rodrigo_00028_23,d Espues desto partiose hercules de Galizia & vi
Rodrigo_00029_00,no A Merida Cerca del Rio que llaman guadiana. & alli con el
Rodrigo_00029_01,grand plazer que ouo de que Venciera a gerion Rei de esperia
Rodrigo_00029_02,mando hazer muy grandes alegrias & muchos trebejos en los
Rodrigo_00029_03,llanos de merida en Ribera de guadiana. E estos trebejos //
Rodrigo_00029_04,mando hazer hercules porque el Acordo estonçe que Polepio su
Rodrigo_00029_05,Aguelo de parte de su madre hiziera assi en olimpo. & porque
Rodrigo_00029_06,a su padre de hercules dixeran lusu qe fuera hijo de Jupiter &
Rodrigo_00029_07,al Rio do fazian los Juegos dezian Ana puso nombre a la tie
Rodrigo_00029_08,rra lusitana a que Agora dizen merida y moro alli Algunos di
Rodrigo_00029_09,as y despues fuesse contra betica qe agora dizen guadalqui
Rodrigo_00029_10,uir & posso en la campiña & poblo estonces la noble cibdad de
Rodrigo_00029_11,Seuilla & pusole nombre hispalis assi porque las primeras mo
Rodrigo_00029_12,radas qe ay ouo fueran fechas como choças poniendo de yu
Rodrigo_00029_13,so palos & cubriendo encima so que se acogiesen ay & por ē
Rodrigo_00029_14,de le dezian hispalis como çibdad assentada sobre palos
Rodrigo_00029_15,y puso ay por moradores vnas gentes que traya consigo de
Rodrigo_00029_16,cerca de Scitia que es en Tierra de Assia. & llamauan aque
Rodrigo_00029_17,llas gentes espales. Assi que por la cibdad que fue assentada
Rodrigo_00029_18,sobre palos & por los ispales qe ay primero poblaron dixe
Rodrigo_00029_19,ronla yspalis a que nos dezimos Seuilla. & lleuo este nom
Rodrigo_00029_20,bre porque yaze llana en Ribera de Agua. & assi quiere
Rodrigo_00029_21,dezir Seuilla cibdad asentada en vega o ualle cerca de beras
Rodrigo_00029_22,o beris que assi llamauan A guadalquiuir beris. & otros
Rodrigo_00029_23,dizen que hispalis quiere dezir ispani & palis quiere dezir
Rodrigo_00029_24,la noble
Rodrigo_00030_00,la noble cibdad de españa. & destos tres Reynos fuera prin
Rodrigo_00030_01,cipe y señor gerion segund contamos encima que era señor
Rodrigo_00030_02,de Galizia & de toda tierra de merida assi como va guadal
Rodrigo_00030_03,"quiuir hasta la mar, & de toda tierra del Andaluzia como co"
Rodrigo_00030_04,rre guadalquiuir. & partiose hercules de esta tierra & fuesse
Rodrigo_00030_05,para la prouincia de Cartagena y ganola & destruyola toda
Rodrigo_00030_06,y despues lidio Con caco qe era señor de Carpentania que es
Rodrigo_00030_07,Aragon & celtiberia ¶ De como mato hercules A ca
Rodrigo_00030_08,co y de las conquistas que hizo & como
Rodrigo_00030_09,murio –
Rodrigo_00030_10,q6 Ando Hercules llego al lugar do en Aquel tiē
Rodrigo_00030_11,po era la gloria del principado de Roma en espa
Rodrigo_00030_12,ña Tornauasse. & Vn hombre que Auia nombre tirīcion
Rodrigo_00030_13,que era de los mayores hombres que trayan los ganados qe
Rodrigo_00030_14,fueran de Gerion de quien encima contamos qe se tornase de
Rodrigo_00030_15,los estremos de españa y trayalos que paciessen en las sierras
Rodrigo_00030_16,de moncayo en los llanos de la Ribera del Rio que dizen
Rodrigo_00030_17,Ebro con los ganados de Ribera de ebro porque los ganados
Rodrigo_00030_18,eran muy buenos & alli Auia muy buenos pastos & muy
Rodrigo_00030_19,deleytosos & quando alli llego tirincio Caco dormia y desper
Rodrigo_00030_20,to y vio los ganados & por cumplir su maldad hurto qua
Rodrigo_00030_21,tro vacas muy grandes y muy gordas con sus quatro terne
Rodrigo_00030_22,ros y lleuolo todo a la cueua. & porque no fallasen Rastro
Rodrigo_00030_23,del ganado Acerca de la Cueua Tomo las vacas & los terneros
Rodrigo_00031_00,A cada Vno por la pierna & metiolos en la Cueua a Redropie
Rodrigo_00031_01,& otro dia por la mañana començo el guiador a tener su camino
Rodrigo_00031_02,"con su ganado, & las Vacas yendo por el valle començaron A"
Rodrigo_00031_03,mugir y dar bramidos. E vna de las vacas de la cueua A
Rodrigo_00031_04,deshora dio bramidos grandes en la cueua y descubrio el hur
Rodrigo_00031_05,to que fiziera caco. Hercules quando oyo el bramido de A
Rodrigo_00031_06,quella vaca fue mucho sañudo. & començo a cercar A mon
Rodrigo_00031_07,cayo & Anduuolo mucho ayna tres vezes en derredor y non
Rodrigo_00031_08,fallaua ninguna vaca. & buscaua si fallaria Rastro al
Rodrigo_00031_09,guno de ganado mas en balde Andaua ca el otro las tenia
Rodrigo_00031_10,en la cueua do las metiera a Redropie segund dicho es. el
Rodrigo_00031_11,Rastro mas mostraua que se fueran que no que fincaran las
Rodrigo_00031_12,vacas por la Razon sobredicha & quando mucho ouo An
Rodrigo_00031_13,dado cato a vn cabo & a otro & vio a caco do estaua en la
Rodrigo_00031_14,entrada de la cueua. E Hercules quando lo vio enderesço
